No,Title,Lyric,Anak,Remaja,Dewasa
1661,Lirik Lagu Menikahimu - Kahitna,"Menantimu hingga saatCintaku temukan dirimuUsai sudah sampai disiniBerdiri melabuhkan asmaraMenikah dengankuMenempatkan cintaMelintasi perjalanan usiaMenikah denganmuMenetapkan jiwaBertahtakan kesedian cintaSelamanyaMenantimuHingga saatCintaku temukan dirimuUsai sudah sampai disiniBerdiri melabuhkan asmara
",0,0,1
1662,Lirik Lagu Meriang (Merindukan Kasih Sayang) - Cit,"Sudah lama aku tak jumpa dengan kamuSudah lama kamu tak memperhatikankuRindunya hatiku rindu ingin bertemuKu ingin dirimu selalu di sisikuAku meriang, Aku meriangAku meriang merindukan kasih sayangAku meriang, Aku meriangAku meriang aku butuh perhatianAku meriang, Aku meriangAku meriang merindukan kasih sayangAku meriang, Aku meriangAku meriang aku butuh kamu sayangAku meriangAku meriangSudah lama aku tak jumpa dengan kamuSudah lama kamu tak memperhatikankuRindunya hatiku rindu ingin bertemuKu ingin dirimu selalu di sisikuAku meriang, Aku meriangAku meriang merindukan kasih sayangAku meriang, Aku meriangAku meriang aku butuh perhatianAku meriang, Aku meriangAku meriang merindukan kasih sayangAku meriang, Aku meriangAku meriang aku butuh kamu sayang

",0,0,1
1663,Lirik Lagu Minta Cerai (Jaluk Pegat) - Trio Macan,"Memang betul kata pak rt (eh eh bilang apa pak rt bilang apa)Hancur lebur jadi istrimuTiap hari kau pukuli kau tendangi, kau maki-maki (sebab banyakan ngomong, jadi perempuanJangan cerewet dik sama laki-laki)Ya mesti aja, nggak dinafkahi, nggak dicukupi (kurang apa aku, kurang ganteng)Punya istri mas harus tanggung jawabKalau masih cinta mas jangan main tanganMelarat ku dampingi, kau nganggur ku temani, apa ini caramuBercinta nomer satu, bekerja nomer tujuh, makan batuNganggur tahun-tahunan, males cari kerjaan, kecakepan tampangmuAku sudah gak kuat, cepet bikinan surat, kita bubar (wah nekat betul) (jangan nekat dik jangan jangan minta diceraiSebab surat cerai mahal harganya)Memang betul kata mbok sumi (eh bilang apa mbok sumi bilang apa)Hancur lebur jadi istrimuTiap hari kau pukuli kau tendangi, kau maki-maki (sebab banyakan ngomong, jadi perempuanJangan cerewet dik sama laki-laki)Ya mesti aja, nggak dinafkahi, nggak dicukupi (kurang apa aku, kurang kaya)Punya istri mas harus tanggung jawabKalau masih cinta mas jangan main tanganMelarat ku dampingi, kau nganggur ku temani, apa ini caramuBercinta nomer satu, bekerja nomer tujuh, makan batuNganggur tahun-tahunan, males cari kerjaan, keberatan gimbalmuAku sudah gak kuat, cepet bikinan surat, kita bubar (loh loh loh loh nekat macan iki rek) (jangan nekat dik jangan jangan minta diceraiSebab surat cerai mahal harganya)Sebab surat cerai mahal harganya",0,0,1
1664,Lirik Lagu Mobil Bergoyang Feat Asep Rumpi - Lia M,"Setiap malam di pinggir pantai mobil bergoyangTidak di pantai, tidak di hotel, orang bergoyangSetiap malam di bawah lampu yang remang-remangAda patroli tapi tak peduli yang penting hepiAda yang genit ada yang centil ada yang nakalDan ada pula kaum wanita penjaja cintaCari yang enak tak perlu mahal di hotel-hotelBiar di pantai di setiap mobil nikmat bercintaYang penting senang bergoyang bergoyangDi setiap mobil digoyang digoyangDipeluk cium merangsang merangsangBiarkan orang ah tegang ah tegangAsalkan senang bukan kepalangDuh aduh sayang terasa melayangSetiap malam di pinggir pantai mobil bergoyangTidak di pantai, tidak di hotel, di mobil okeAda yang genit ada yang centil ada yang nakalDan ada pula kaum wanita penjaja cintaCari yang enak tak perlu mahal di hotel-hotelBiar di pantai di setiap mobil nikmat bercintaYang penting senang bergoyang bergoyangDi setiap mobil digoyang digoyangDi peluk cium merangsang merangsangBiarkan orang ah tegang ah tegangAsalkan senang bukan kepalangDuh aduh sayang terasa melayangYang penting senang bergoyang bergoyangDi setiap mobil digoyang digoyangDipeluk cium merangsang merangsangBiarkan orang ah tegang ah tegangAsalkan senang bukan kepalangDuh aduh sayang terasa melayangSetiap malam dipinggir pantai mobil bergoyangTidak di pantai, tidak di hotel, di mobil oke",0,0,1
1665,Lirik Lagu Mucikari Cinta - Rimba Mustika,"Mati-matian kau mengejar cintakuHingga berdarah-darah kau luluhkan hatikuTapi setelah engkau rengkuh cintaku yang begitu angkuhSekarang aku kau biarkan aku terjamah orang lainKau malah merasa senang heran aku heranAku tak tahan ingin lari darimuRupanya kau sang mucikari, seorang yang tak punya hatiAwalnya aku dinikahi, pura-pura ku dicintaiSetelah itu dipaksa ku jual diriRupanya kau sang mucikari, seorang yang tak punya hatiSering engkau paksa diriku untuk melayani temanmuBila ku menolak siksaan yang ku terimaTolonglah aku harus bagaimanaAgar terlepas dari tangan durjanaAku tak tahan ingin lari darimuRupanya kau sang mucikari, seorang yang tak punya hatiAwalnya aku dinikahi, pura-pura ku dicintaiSetelah itu dipaksa ku jual diriRupanya kau sang mucikari, seorang yang tak punya hatiSering engkau paksa diriku untuk melayani temanmuBila ku menolak siksaan yang ku terimaTolonglah aku harus bagaimanaAgar terlepas dari tangan durjanaMati-matian kau mengejar cintakuHingga berdarah-darah kau luluhkan hatikuTapi setelah engkau rengkuh cintaku yang begitu angkuhSekarang aku kau biarkan aku terjamah orang lainKau malah merasa senang heran aku heranAku tak tahan ingin lari darimu",0,0,1
1666,Lirik Lagu Pacar dan Sahabatku - Slank,Jangan telpon diaJangan pager diaApalagi datang ke rumahnyaKau selalu tanya diaDikit-dikit tentang diaApa sich maksudnya??Karena dari sikapnya dia menyukaimuHey.. sahabatku!!Jangan goda diaJangan ganggu diaApalagi sampe menyentuhnyaJangan coba-coba merayu setengah maksaApalagi pake segala caraKarena cara usahamu menyukainyaHey.. dia milikkuSakit hati cemburu.. ternyata di belakangkuKalian asyik bercumbu.. sahabatku dan pacarku !?!?,0,0,1
1667,Lirik Lagu Pacar Dunia Akhirat - Rita Sugiarto,Hari ini saya umumkanPada Bulan pada BintangDapatkah kumiliki Seorang kekasih dunia akhiratKalau ada cari satu untukkuKalau bisa kabarkan kepadakuUntuk pacarku dunia akhiratTidak perlu kaya asal dia setiaCinta dari muda sampai tua sama-samaKalu bisa cari satu untukkuKalau bisa kabarkan segeraBuat apa banyak cintaBuat apa banyak cintaTapi semua pendusta manisnya hanya dibibir sajaYang gagah banyak ulahnyaYang gagah banyak ulahnyaYang tampan banyak tingkahnyaApalagi kalau sudah jayaKu tak butuh cinta kaya duniaYang kucari kasih dunia akhirat,0,0,1
1668,Lirik Lagu Sephia - Sheila on Seven,"Hey, SephiaMalam ini ku takkan datangMencoba tuk berpaling sayang dari cintamuHey, SephiaMalam ini ku takkan pulangTak usah kau mencari aku, demi cintamuHadapilah iniKisah kita takkan abadiReffSelamat tidur kekasih gelapku oh Sephia Semoga cepat kau lupakan akuKekasih sejatimu takkan pernah sanggup untuk melupakanmuSelamat tinggal kasih tak terungkap oh Sephia Semoga kau lupakan aku cepatKekasih sejatimu takkan pernah sanggup untuk meninggalkanmuHey, SephiaJangan pernah panggil namakuBila kita bertemu lagi di lain hariHadapilah iniKisah kita takkan abadi",0,0,1
1669,Lirik Lagu Pelakor - Duo Amor,"yang ku ingin engkau jujur sebelum kita terlanjur sebelum hati hancur apa benar kata mereka kau sudah ada yang punya engkau telah berdua sakitnya hatiku kau bohongi aku ku tak mau orang bilang aku pelakor pelakor pelakor perebut laki orang sori ya sori aku tak sudi banyak laki-laki di dunia ini ngapain rebut laki orang pelakor pelakor gak berperasaan ogah ah ogah cari masalah aku punya hati, masih punya rasa gak mau rebut laki orang yang ku ingin engkau jujur sebelum kita terlanjur sebelum hati hancur sakitnya hatiku kau bohongi aku ku tak mau orang bilang aku pelakor pelakor pelakor perebut laki orang sori ya sori aku tak sudi banyak laki-laki di dunia ini ngapain rebut laki orang pelakor pelakor gak berperasaan ogah ah ogah cari masalah aku punya hati, masih punya rasa gak mau rebut laki orang, gak mau rebut laki orang",0,0,1
1670,Lirik Lagu Peluk Aku Cium Aku - Sarah Azhari,Peluk aku cium akuBawa aku ke duniamuKu melayang saat kau ucap kata cintaAku terbang saat kau rayu dirikuIndah dunia terasaGetar rasa di dadaSaat itu kau genggam erat tangankuKau ucapkan kita arungi samudra cintaIndah dunia terasaGetar rasa di dada Peluk aku cium akuWalau hanya dalam mimpiPeluk aku cium akuBawa aku ke duniamuKu terdiam tak sanggup ucapkan kata-kataBahagia kian merasuk di dalam jiwaIndah dunia terasaGetar rasa di dada,0,0,1
1671,Lirik Lagu Perawan (Aku Kecewa) - Donita,"Ku tuliskan cerita ini, semua tentang perasaankuTulus cinta yang ku berikan, membekas pilu yang ku dapatkanAku tahu kau duakan akuHanya karna kekuranganku Di belakangku engkau bercinta, hati kecewa ohSakitnyaApa ini semua kesalahankuKu tetap menjaga kesuciankuKau tinggalkan akuDan lupakan akuAku menjaga selamanya perawan yang aku punyaDan belum saatnya kita melakukanMaaf ku tak bisa berikanmu ituAku menjaga selamanya rasa cinta yang aku punyaKurela kau pergi dan janji kembali coba kau permainkan perasaankuOh sakitnyaAku tau kau duakan aku.. hanya karna kekurangan kuDi belakangku engkau bercinta, hati kecewa oh.. sakitnyaApa ini semua kesalahankuKu tetap menjaga kesuciankuKau tinggalkan aku.. dan lupakan akuAku menjaga selamanya perawan yang aku punyaDan belum saatnya kita melakukanMaaf ku tak bisa berikanmu ituOh sakitnya",0,0,1
1672,Lirik Lagu Perawan atau Janda - Cita Citata,Abang pilih yang manaPerawan atau jandaPerawan memang menawanJanda lebih menggodaAbang pilih yang mana perawan atau jandaPerawan memang cantikJanda lebih menarikKalau abang pilih perawanMasih muda masih segelanBelum disentuh orangBelum berpengalamanKalau abang pilih jandaSudah pasti lebih dewasaSudah bermain cintaBanyak pengalamannyaAbang pilih yang manaPerawan atau jandaPerawan memang bohaiJanda lebih aduhaiAbang pilih yang manaPerawan atau jandaPerawan memang menawanJanda lebih menggodaAbang pilih yang manaPerawan atau jandaPerawan memang cantikJanda lebih menarikKalau abang pilih perawanMasih muda masih segelanBelum disentuh orang belum berpengalamanKalau abang pilih jandaSudah pasti lebih dewasaSudah bermain cintaBanyak pengalamannyaAbang pilih yang mana perawan atau jandaPerawan memang bohai janda lebih aduhai,0,0,1
1673,Lirik Lagu Perawan Bukan Janda Bukan - Iva Lola,"Perawan bukan, janda juga bukanTapi yang pasti aku masih single, abangPerawan bukan, janda juga bukanTapi yang pasti aku butuh kasih sayangKau tanya-tanyakan statusku apaAku perawan atau udah jandaAku belum nikah tapi punya anakAku bingung mau bilang apaPerawan bukan, janda juga bukanTapi yang pasti aku masih single, abangPerawan bukan, janda juga bukanTapi yang pasti aku butuh kasih sayangKau tanya-tanyakan statusku apaAku perawan atau udah jandaAku belum nikah tapi punya anakAku bingung mau bilang apaPerawan bukan, janda juga bukanTapi yang pasti aku masih single, abangPerawan bukan, janda juga bukanTapi yang pasti aku butuh kasih sayangPerawan bukan, janda juga bukanTapi yang pasti aku masih single, abangPerawan bukan, janda juga bukanTapi yang pasti aku butuh kasih sayang",0,0,1
1674,Lirik Lagu Perawan Cinta - Rossa,Telah terlukis kisah dirikuTerpenjara dalam cintamuBibir beku tak dapat berucapSulit menolakTerlambat kurasakan cintaKepedihan kan menanti akuKesucian cintamu berduaTelah ternodaHaruskah merasa salah di dirikuBila mencintaimu yang telah berduaSeolah aku perawan cinta yang haus kasihKu hanya mencoba bermain apiNamun sulit akhirnya aku padamkanHati kecilku mengatakan ini harus diakhiriSering kudengar suara-suaraBisik menyalahkan dirikuBila aku jadi pasanganmuPasti merana,0,0,1
1675,Lirik Lagu Pergi Pagi Pulang Pagi - Armada,Aku sayang padamuAku cinta padamuSemua kan ku lakukan demi kebahagiaanmuTak pernah ku keluhkanWalau rintangan menghadangPanas hujan begini makanan sehari-hariKu rela pergi pagi pulang pagiHanya untuk mengais rezekiDo'a kan saja aku pergiSemoga pulang dompetku terisiKamu tak perlu resahAku sedang berusahaDemi kebahagiaanKamu yang aku sayangiTak pernah ku keluhkanWalau rintangan menghadangPanas hujan begini makanan sehari-hariKu rela pergi pagi pulang pagiHanya untuk mengais rezekiDo'akan saja aku pergiSemoga pulang dompetku terisiAku rela ditinggal pergi pagi pulang pagiKarena kamu mencari rezekiKau do'akan saja aku pergiSemoga pulang dompetku terisiAku rela pergi pagi pulang pagiHanya untuk mengais rezekiKau do'akan saja aku pergiSemoga pulang dompetku terisiSemoga pulang dompetku terisiDan semoga kau tak ngambek lagi,0,0,1
1676,Lirik Lagu Rindu Kamu - Duo Maia,"Hari ini ku terima kabarmuKau tanya apakah ku baik sajaKau katakan kamu ingin ku pulangKarena tak sanggup jauh darikuTapi ku takut tak bisa datangAku tak bisa pergi dan hanya ku bisa terdiamAku ingin pulang, ingin cepat pulangAgar ku dapat bertemu kamuAku ingin pulang, ingin cepat pulangAgar aku dapat, ku dapat memeluk kamuKau katakan kamu rindu padakuDan kau tak bisa sendiri di sanaAku juga sangat rindu kamuKu juga ingin bertemuTapi ku takut tak bisa datangAku tak bisa pergi dan hanya ku bisa terdiamAku ingin pulang, ingin cepat pulangAgar ku dapat bertemu kamuAku ingin pulang, ingin cepat pulangAgar aku dapat, aku dapat memeluk kamu ooohTunggu aku sebentar lagi, ku pasti kan segera pulangDan ku juga tak sanggup tanpamuBerjanjilah kau simpan semua segala rindu dan cintamuHanya untukku, diriku, buatku seorangAku ingin pulang, ingin cepat pulangAgar aku dapat bertemu kamuAku ingin pulang (ingin pulang), ingin cepat pulangAgar aku dapat bertemu kamuAku ingin pulang, ingin cepat pulangAgar aku dapat, agar aku dapatAgar aku dapat memeluk kamu, memeluk kamu",0,0,1
1677,Lirik Lagu Rujuk (feat. Elvi Sukaesih) - Rhoma Ira,Pria:Maksud hatiku datang kemariUntuk mengajakmu rujuk kembaliWanita:Pikirkan dulu maksud hatimuku tak mau nanti bercerai lagiPria:Ternyata tak kuasa ku berpisah darimuBaru kini terasa aku membutuhkanmuWanita:Juga itu sayang yang aku rasakanPria:Maafkan sayang kesalahankuYang dahulu telah menceraikanmuWanita:Semua itu telah berlaluKini mulailah hidup yang baru,0,0,1
1678,Lirik Lagu Sakitnya Tuh Disini - Cita Citata,Sakitnya tuh di siniDi dalam hatikuSakitnya tuh di siniMelihat kau selingkuhSakitnya tuh di siniPas kena hatikuSakitnya tuh di siniKau menduakan akuTeganya hatimuPermainkan cintakuSadisnya caramuMengkhianati akuSakitnya hatikuHancurnya jiwakuDi depan matakuKau sedang bercumbuSakitnya tuh di siniDi dalam hatikuSakitnya tuh di siniMelihat kau selingkuhSakitnya tuh di siniPas kena hatikuSakitnya tuh di siniKau menduakan akuSakit... Sakit...Sakitnya tuh di siniSakit... Sakit...Sakitnya tuh di siniTeganya hatimuPermainkan cintakuSadisnya caramuMengkhianati akuSakitnya hatikuHancurnya jiwakuDi depan matakuKau sedang bercumbuSakitnya tuh di siniDi dalam hatikuSakitnya tuh di siniMelihat kau selingkuhSakitnya tuh di siniPas kena hatikuSakitnya tuh di siniKau menduakan akuSakitnya tuh di siniDi dalam hatikuSakitnya tuh di siniMelihat kau selingkuhSakitnya tuh di siniPas kena hatikuSakitnya tuh di siniKau menduakan akuSakit... Sakit...Sakitnya tuh di siniSakit... Sakit...Sakitnya tuh di sini,0,0,1
1679,Lirik Lagu Sayang Kau Ada Yang Punya - Aura Kasih,"Pertama kali ku rasakan iniKu memujanya oh setengah matiSungguh sempurna dia lengkapi akuSayang kau ada yang punyaAdakah cara untuk dapatkan diaApapun itu akan ku lakukanKu inginkannya sampai kapanpun ituSayang kau ada yang punyaDia membuatku jadi gilaDia memaksaku berbuat salahKu tak peduli orang bicaraAku sangat ingin mendapatkannya
",0,0,1
1680,Lirik Lagu Sedang Ingin Bercinta - Dewa 19,"Setiap ada kamu.. mengapa jantungku iniBerdetak lebih kencang..seperti genderang mau perangSetiap ada kamu..mengapa darahku mengalir lebih cepatDari ujung kaki ke ujung kepalaSetiap ada kamu..otak ku berpikirBagaimana caranya untuk berdua bersama kamuAku sedang ingin bercinta karenaMungkin ada kamu disini aku ingin...
",0,0,1
1681,Lirik Lagu Sudah Cukup Sudah - Zaskia Gotik,"Inikah caramu membalas cintakuKau nodai cinta yang ku beriInikah caramu membalas sayangkuKau lukai sayangku untukmuTeganya kau menari di atas tangisankuKau permainkanku sesuka hatimuSudah cukup cukup sudah, cukup sampai di sini sajaDaripada batin tersiksa lebih baik ku pergi sajaTelah berulang kali ku coba mengalahTernyata sabarku tak berarti untukmuTeganya kau menari di atas tangisankuKau permainkanku sesuka hatimuSudah cukup cukup sudah, cukup sampai di sini sajaDaripada hati gelisah cintaku kau balas dengan dustaSudah cukup cukup sudah, cukup sampai di sini sajaDaripada batin tersiksa lebih baik ku pergi saja",0,0,1
1682,Lirik Lagu Tak Kuat - Ayu Ting Ting,"Yang segera pulang aku tak tahan ingin disayang yang segera datang aku tak kuat mau dibelai kekasihCukup lama waktu yang memisahkan kita dan ternyata ku tak bisa jauh darimuBeratnya rinduku ho hooYang segera pulang aku tak tahan ingin disayangMatahari tak mampu menghangatkan badan kecuali kamu, kecuali kamuMata air tak mampu melepas dahaga selain cintamu, selain cintamuKekasihku, kekasih  tak kuat, tak kuat tak kuat ku tak kuatYang segera pulanga ku tak tahan ingin disayangMatahari tak mampu menghangatkan badan kecuali kamu, kecuali kamuMata air tak mampu melepas dahaga selain cintamu, selain cintamuKekasihku, kekasih tak kuat, tak kuat tak kuat ku tak kuatYang segera pulang aku tak tahan ingin disayang yang segera datang aku tak kuat mau dibelai kekasihCukup lama waktu yang memisahkan kita dan ternyata ku tak bisa jauh darimuBeratnya rinduku ho hooYang segera pulang aku tak tahan ingin disayang",0,0,1
1683,Lirik Lagu Tak Setia - Zaskia Gotik,sekali tak setiaKamu tetap tak akan bisa setiaCukup sekali sudah aku terlukaBiarlah ku pendam semua luka lamaDan cukup tahu saja bahwa kau pernah tak setiaTak usah ratapi aku untuk kembali padamuBukankah perpisahan itu kau yang minta dahuluJanji setia selalu tapi tinggalkan akuKembali pada mantanmu begitu cara balas cintakuSekali tak setia kamu tetap tak akan bisa setiaCukup sekali sudah aku terlukaBiarlah ku pendam semua luka lamaDan cukup tahu saja bahwa kau pernah tak setiaTak usah ratapi aku untuk kembali padamuBukankah perpisahan itu kau yang minta dahuluJanji setia selalu tapi tinggalkan akuKembali pada mantanmu begitu cara balas cintakuSekali tak setia kamu tetap tak akan bisa setiaCukup sekali sudah aku terlukaBiarlah ku pendam semua luka lamaDan cukup tahu saja bahwa kau pernah tak setiaSekali tak setia kamu tetap tak akan bisa setiaCukup sekali sudah aku terlukaBiarlah ku pendam semua luka lamaDan cukup tahu saja bahwa kau pernah tak setia,0,0,1
1684,Lirik Lagu Tarik Selimut - Zaskia Gotik,jam satu jam dua jam tiga kau tak datang-datangJam empat jam lima jam enam hari mulai petangJam tujuh delapan sembilan kok nyamuk yang datangKu banting pintu tarik selimut bobok manis sajaHanya dirimu yang selalu ku tungguDari siang sore malem itu selaluHanya dirimu yang selalu ku rinduWahai kau kekasih pujaankuWaktu berlalu aku tetap menungguTak lelah menanti aku terus menungguSekian lama bosan ku menungguNamun tak juga ada kabar darimuJam satu jam dua jam tiga kau tak datang-datangJam empat jam lima jam enam hari mulai petangJam tujuh delapan sembilan kok nyamuk yang datangKu banting pintu tarik selimut bobok manis sajaHanya dirimuHanya dirimu yang selalu ku tungguDari siang sore malam itu selaluHanya dirimu yang selalu ku rinduWahai kau kekasih pujaankuWaktu berlalu aku tetap menungguTak lelah menanti aku terus menungguSekian lama bosan ku menungguNamun tak juga ada kabar darimuJam satu jam dua jam tiga kau tak datang-datangJam empat jam lima jam enam hari mulai petangJam tujuh delapan sembilan kok nyamuk yang datangKu banting pintu tarik selimut bobok manis sajaJam satu jam dua jam tiga kau tak datang-datangJam empat jam lima jam enam hari mulai petangJam tujuh delapan sembilan kok nyamuk yang datangKu banting pintu tarik selimut bobok manis saja,0,0,1
1685,Lirik Lagu Tergila Padamu - Aura Kasih,"Pesona wajahmu memaksaDiriku tergodaMencium manis bibirmuAura tubuhmuBangkitkan nafsukuUntuk mendekapmuPuaskan hasrat cintakuSalahkah bila aku tergila-gila padamuHanya kau yang ku pujaKu tak peduli bila kamuTak mencintai dirikuKarena kau yang ku cintaSalahkah aku bila tergila-gila padamuHanya kau yang ku pujaKu tak peduli bila kamuTak mencintai dirikuKarena kau yang ku cinta
",0,0,1
1686,Lirik Lagu Timang-timang - Anang Hermansyah,"Timang-timang pipiku sayangJangan bersedih aku di siniTimang-timang anakku sayangKita bernyanyi meraih mimpiBila kelak engkau dewasaSayangi saudara, sayangi sesama dengan cintaCintai aku sayangi aku meraih mimpikuOoh jujur lakumu jujur ucapmu menjalani hidup anakkuTimang-timang pipiku sayangKita bernyanyi meraih mimpiBila kelak aku dewasaCinta aku, sayang aku, selalu untukmuOoh jujur lakumu jujur ucapmu menjalani hidup anakkuCintai aku sayangi aku meraih mimpiku pipikuOoh jujur lakumu jujur ucapmu menjalani hidup anakkuCintai aku (selalu cinta) sayangi aku (selalu sayang)Meraih mimpiku pipiku
",0,0,1
1687,Lirik Lagu Wanita Lubang Buaya - Minawati Dewi,Wanita kamu harus tahuMengapa lelaki buayaMau tahu jawabannyaWanita punya lubang buayaWanita kamu harus bisaIngatkan pesan orang tuaJangan sampai dekat buayaNanti kamu jadi korbannyaMemang wanita dia punya lubang buayaWajar saja lelaki mau menggodanyaMemang wanita punya satu lubang buayaWalau satu tapi itu sangat berharga,0,0,1
1688,Lirik Lagu Wanita Munafik - Sejedewe,Hey kau wanita munafikJangan kau tutupi parasmuWajahmu memanglah cantikTapi mengapa otak tak majuDan kau wanita munafikBanyak alasan tuk jauhikuSeribu cara engkau rakitAgar terus bisa bersamakuMulai memancing perasaan cintaKau pasang umpan wajah yang menggodaKau tutupi semua kesalahanKau putar cerita untuk berdustaKau pikir kau menarikKau wanita munafikKau pikir ku tertarikKau wanita munafikMulai memancing perasaan cintaKau pasang umpan wajah yang menggodaKau tutupi semua kesalahanKau putar cerita untuk berdustaKau pikir kau menarikKau wanita munafikKau pikir ku tertarikKau wanita munafikKau pikir kau menarikKau wanita munafikKau pikir ku tertarikKau wanita munafik,0,0,1
1689,Lirik Lagu Wonder Woman - Mulan Jameela,Kamu Tipu Aku LagiMungkin Sudah Ke Seribu KaliTak Tahu Kapan Akan BerakhirSegala Penyiksaan IniKamu Tampar Aku LagiDengan Penyakit LamamuSemakin Lama Aku Pun BisaMenjadi Benar Benar GilaAku Bukan Wonder Women MuYang Bisa Terus MenahanRasa Sakit Karena MencintaimuHatiku Ini Bukanlah HatiYang Tercipta Dari Besi Dan BajaHatiku Ini Bisa Remuk Dan HancurKamu Paksa AkuMenerima Cintamu LagiDengan Segala Tingkah LakumuYang Membuatku BingungKamu Tahan AkuDengan Logikamu LagiKau Pikir Aku Akan MencairDengan Rayuanmu...,0,0,1
1690,Lirik Lagu Hati Yang Luka - Betharia Sonatha,"Berulang kali aku mencobaSelalu untuk mengalahDemi keutuhan kita berduaWalau kadang sakitLihatlah tanda merah di pipiBekas gambar tanganmuSering kau lakukanBila kau marah menutupi salahmuSamakah akuBagai burung disanaYang dijual orangHingga sesukamuKau lakukan ituKau sakiti akuKalaulah memang kita berpisahItu bukan suratanMungkin ini lebih baikAgar kau puas membagi cintaPulangkan sajaAku pada ibuku atau ayahkuDulu, segenggam emasKau pinang akuDulu, bersumpah janjiDi depan saksi wow wow Namun semua hilanglah sudahDitelan dusta wow wow Namun semua tinggal ceritaHati yang luka (Biar,biarkanlah ada duka malam iniMungkin esok kan kau jelangBahagia bersama yang lain)Kalaulah memang kita berpisahItu bukan suratanMungkin ini lebih baikAgar kau puas membagi cintaPulangkan sajaAku pada ibuku atau ayahkuDulu, segenggam emasKau pinang akuDulu, bersumpah janjiDi depan saksi wow wowNamun semua hilanglah sudahDitelan dusta wow wowNamun semua tinggal ceritaHati yang lukaNamun semua tinggal ceritaHati yang luka",0,0,1
1691,Lirik Lagu Tenda Biru - Desy Ratnasari,"Tak sengaja lewat depan rumahmuKu melihat ada tenda biruDihiasi indahnya janur kuningHati bertanya pernikahan siapaTak percaya tapi ini terjadiKau bersanding duduk di pelaminanAir mata jatuh tak tertahankanKau khianati cinta suci iniTanpa undanganDiriku kau lupakanTanpa utusanDiriku kau tinggalkanTanpa bicaraKau buat ku kecewaTanpa berdosaKau buatku meranaKu tak percayaDirimu tegaNodai cintaKhianati cinta
",0,0,1
1692,Lirik Lagu Gadis Remang Remang - Ebiet G Ade,"Waktu kau bicaraBerhamburlah bujuk manis bagai maduMelantunkan segala pujianBergelora dada setiap lelaki yang mendengarWaktu kau menatapkau rentang busur, kau lepas anak panahMenuju sasaran akuratBerbungalah dada setiap lelaki yang terlenaGadis, jalan yang kau tempuh rasanya keliruMalam yang bening ini engkau perlakukan rumah kegelapanAku nasihatkan kepadamuTak semua lelaki gampang tergodaTak akan lama kau dapat bertahanDi dalam nistaWaktu telah berjalanSemua mata merobekmu hina dinaHanya tinggallah satu jalanBertobat dan kubur semua kenangan,gadis jalangGadis, mimpimu kusut masai seperti sampahMalam yang bening ini engkau perlakukan rumah kegelapanAku nasihatkan kepadamuTak akan lama nikmat dapat kau regukTak akan lama kau dapat bertahanDi dalam nista
",0,0,1
1693,Lirik Lagu Kado Kecil Buat Istri - Ebiet G Ade,"Istriku, dengar, dengarlahDekaplah aku, dekaplahAku sangat mencintaimu hoMari kita buang dukaIstriku, coba bayangkanAnak kita yang bakal lahirKita pasti menyayanginya hoMari kita bagi sukaHendaknya pertengkaran kecilSegera dapat diatasiBahkan jadi penyegar cinta kitaHendaknya perkawinan iniBukan sekedar cinta kasihTapi juga sebuah tanggung jawabMari tuntas kita tegukSatu gelas bersamaBahagia oh! bahagiaIstriku mari renungkanJalanan terjal berlikuKita bakal melewatinya hoMari kita gandeng tanganIstriku duduk istirahatAtur nafasmu dan tenangKita akan segera berangkat ho.. belayar menembus pekatHendaknya kita kan berlabuhDi pantai yang penuh kembangHarum wangi semerbakAdalah sorga hmKita akan buang sauhBerenang ke pinggiranPeluklah aku dan peluklahLeburkan jiwa raga kitaKemudian berikrarBahagia oh! bahagia hm... du du du du du",0,0,1
1694,Lirik Lagu Nasib Janda - Elvi Sukaesih,"Serba salah kalau menjadi jandaKalau jalan sendiri orang curigaPaling susah kalau menjadi jandaKarena banyak lelaki memandang rendahApalagi kalau janda masih mudaMaka banyak yang datang untuk menggodaDan anehnya yang merayu dan menggodaCuma untuk pemuas nafsu belakaMemanglah benar janda orang kesepianTetapi hai janganlah dibuat kesempatan
",0,0,1
1695,Lirik Lagu Tanda Merah - Elvi Sukaesih,"Berkerut keningku melihat tanda merahNampak di lehermu nyata bekas kecupanKecupan mesra entah dari siapaTanda merah itu oh membakar hatikuBekas bibir itu membuatku bertanyaApakah engkau mengkhianati cintaAdakah orang lain selain dirikuAdakah cinta lain selain cintaku Pabila ada katakan siapaAdakah orang lain selain dirikuAdakah cinta lain selain cintaku Pabila ada katakan siapaTanda merah itu oh membakar hatikuBekas bibir itu membuatku bertanyaApakah engkau mengkhianati cinta
",0,0,1
