No,Title,Lyric,Anak,Remaja,Dewasa
863,Lirik Lagu Surat Cinta Untuk Starla - Virgoun,Teruntuk kamu hidup dan matikuAku tak tahu lagi harus dengan kata apa aku menuliskannyaAtau dengan kalimat apa aku mengungkapkannyaKarna untuk kepergian kalinyaKau buat aku kembali percaya akan kata cintaDan benar bahwa cinta masih berkuasa diatas segalanyaKetika hati yang mudah rapuh iniDiuji oleh duniawi diuji oleh materiUntuk kesekian kali lagi lagi dan lagiKutuliskan kenangan tentangCaraku menemukan dirimuTentang apa yang membuatku mudahBerikan hatiku padamuTakkan habis sejuta laguUntuk menceritakan cantikmuKan teramat panjang puisiTuk menyuratkan cinta iniTelah habis sudah cinta iniTak lagi tersisa untuk duniaKarena tlah kuhabiskanSisa cintaku hanya untukmuAku pernah berpikir tentangHidupku tanpa ada dirimuDapatkah lebih indah dariYang kujalani sampai kiniAku slalu bermimpi tentangIndah hari tua bersamamuTetap cantik rambut panjangmuMeskipun nanti tak hitam lagiBila habis sudah waktu iniTak lagi berpijak pada duniaTelah aku habiskanSisa hidupku hanya untukmuDan tlah habis sudah cinta iniTak lagi tersisa untuk duniaKarena tlah kuhabiskanSisa cintaku hanya untukmuUntukmuHidup dan matikuBila musim bergantiSampai waktu terhentiWalau dunia membenciKu kan tetap disiniBila habis sudah waktu iniTak lagi berpijak pada duniaTelah aku habiskanSisa hidupku hanya untukmuTlah habis sudah cinta iniTak lagi tersisa untuk duniaKarena tlah kuhabiskanSisa cintaku hanya untukmuKarena tlah kuhabiskanSisa cintaku hanya untukmu,0,1,0
864,Lirik Lagu Bujangan - Rhoma Irama,"Katanya enak menjadi bujanganKe mana-mana tak ada yang larangHidup terasa ringan tanpa bebanUang belanja tak jadi pikiranO, bujangan ... bujanganBujangan ... bujanganEnaknya kalau jadi bujanganHidup bebas bagai burung terbangKantong kosong tidak jadi persoalanTapi susahnya menjadi bujanganKalau malam tidurnya sendirianHanya bantal guling sebagai temanMata melotot pikiran melayangO, bujangan ... bujanganBujangan ... bujanganSusahnya kalau jadi bujanganHidup tidak akan bisa tenangUrusi segala macam sendirianHo..., boleh saja hidup membujangPabila hidup belum mapanAsalkan jangan suka jajanHo..., tidak boleh hidup membujangKalau untuk bebas berkencanDengan gonta-ganti pasanganKalau memang semuanya sudah mungkinTentu lebih baik kawinKarena bahayanya hidup sendirianBerat menahan godaan
",0,1,0
865,Lirik Lagu Buka Hatimu - Armada Band,"Aku telah lelah mengikutiSemua langkah kakimuDan berharap bisa memilikimuBerbagai cara telah aku lakukanUntuk hidupmuHingga aku mengorbankan hidupkuBuka hatimuBukalah sedikit untukkuSehingga dirikuBisa memilikimuBerbagai cara telah aku lakukanUntuk hidupmuHingga aku mengorbankan hidupku Buka hatimuBukalah sedikit untukkuSehingga dirikuBisa memilikimuBetapa sakitnyaBetepa perihnya hatikuSelalu dirimu tak menganggap ku ada
",0,1,0
866,Lirik Lagu Cahaya - Tulus,Ratusan hari ku mengenalmuRatusan alasan kamu berhargaRatusan hari ku bersamamuRatusan alasan kamu cahayaSemampuku kau akrab dengan senyum dan tawaSemampuku tak lagi perlu kau takut cintaBila aku pegang kendali penuh pada cahayaAku pastikan jalanmu terangBila aku pegang kendali penuh pada cahayaAku pastikan jalanmu terangTak mudah lagi sendu mengangguKau tahu cara buatku tertawaTak mudah kusut dalam kemelutKau tahu cara mengurai semuaBila aku pegang kendali penuh pada cahayaAku pastikan jalanmu terangBila aku pegang kendali penuh pada cahayaAku pastikan jalanmu terangDuhai cahaya terima akuAku ingin kau lihat yang kau punyaAku ingin kau kembali bisaPercaya pada diri dan mampumu,0,1,0
867,Lirik Lagu Cinta Buta - Ari Lasso,Semerbak harum wangi nafasmuMembius syaraf di otakkuMatamu telanjangi hasratkuMenembus jantung hati iniAku pun tenggelam di kedalamanmuKubenamkan diriku di dasar hatimu Berlari mengelilingi bumi iniMencoba mengejar dirimuMelayang melintasi jagad rayaTuk meraih cinta di hatimuSekali ini baru kurasaCinta sanggup butakan mataPercuma berbicara logikaHilang sudah akal sehatkuTubuhku terkapar direjam rindukuTetapi cintamu bebaskan jiwaku,0,1,0
868,Lirik Lagu Cinta Dan Rahasia feat. Glenn Fredly - ,terakhir kutatap mata indahmu dibawah bintang bintang terbelah hatiku antara cinta dan rahasiaku cinta pada mu namun kau milik sahabatku dilema hatiku andai ku bisa berkata sejujurnya jangan kau pilih dia pilihlah aku yang mampu mencinta mu lebih dari dia bukan ku ingin merebutmu dari sahabat ku namun kau tahu cinta tak bisa tak bisa kau salahkanku cinta pada mu namun kau milik sahabatku dilema hatiku andai ku bisa berkata sejujurnya jangan kau pilih dia pilihlah aku yang mampu mencinta mu lebih dari dia bukan ku ingin merebutmu dari sahabat ku namun kau tahu cinta tak bisa tak bisa kau salahkan jangan kau pilih dia pilihlah aku yang mampu mencinta mu lebih dari diabukan ku ingin merebutmu dari sahabat ku namun kau tahu cinta tak bisa tak bisa kau salah kantak bisa kau salahkan tak bisa kau salahkan,0,1,0
869,Lirik Lagu Cinta Itu Buta - Armada,Salahkah bila aku mencintaimuDan berharap engkau kan jadi milikkuWalau banyak yang bilang kau tak pantas untukkuSayang ku mohon jangan tolak cintakuJiwa ragaku ini hanya untukkmuAku rela berkorban demi cintamu ituBiarlah orang berkata apaManusia tiada yang sempurnaKu terima kau apa adanyaYang penting aku bahagiaManusia tiada yang sempurnaKu terima kau apa adanyaYang penting aku bahagiaSayang.. cinta itu buta,0,1,0
870,Lirik Lagu Cinta Jangan Kau Pergi - Vidi Aldiano,"Ku sadari kesalahan iniYang membuat segalanya gelap jadinyaOoh kasihkuKuharap kau mau memaafkanMenerima pengakuankuJangan kau diam lagiKu tak sanggup menahanBicaralah kau sayangJiwa ini tak tenang Cinta jangan kau pergiTinggalkan diriku sendiriCinta jangan kau lariApalah arti hidup iniTanpa cinta dan kasih sayangOoh kasihkuKu harap kau mau memaafkanMenerima pengakuankuJangan kau diam lagiKu tak sanggup menahanBicaralah kau sayangJiwa ini tak tenang Uhh..uhhCinta jangan kau pergi... huuTinggalkan diriku sendiriCinta jangan kau lariApalah arti hidup iniTanpa cinta dan kasih sayang 
",0,1,0
871,Lirik Lagu Alamat Palsu - Ayu Ting Ting,Yayayaaa...(3x)*Ke mana ke mana ke manaKuharus mencari ke manaKekasih tercinta tak tahu rimbanyaLama tak datang ke rumah**Di mana di mana di manaTinggalnya sekarangDi manaKe sana ke mari membawa alamatNamun yang kutemui bukan dirinyaSayang yang kuterima alamat palsuKu tanya sama teman-teman semuaTetapi mereka bilang tidak tahuSayang mungkin diriku sudah tertipuMembuat aku frustasi dibuatnyaBack to,0,1,0
872,Lirik Lagu Cinta Mati (feat. Mulan Kwok) - Ahmad D,"Bagaimana caranya untuk agar kau mengerti bahwa aku rinduBagaimana caranya untuk agar kau mengerti bahwa aku cintaMasihkah mungkin, hatimu berkenan menerima hatiku untukmuCintaku sedalam samudra setinggi langit di angkasa kepadamuCintaku sebesar dunia seluas jagad raya ini kepadamu kepadamuBagaimana caranya agar kau mengerti bahwa aku mencintaimu selamanya?Bagaimana caranya agar kau mengerti bahwa aku merindukanmu selamanya?",0,1,0
873,Lirik Lagu Cinta Pertama dan Terakhir - Sherina,"Sebelumnya tak ada yang mampuMengajakku untuk bertahanDi kala sedihSebelumnya ku ikat hatikuHanya untuk aku seorangSekarang kau di sini hilang rasanyaSemua bimbang tangis kesepianKau buat aku bertanyaKau buat aku mencariTentang rasa iniAku tak mengertiAkankah sama jadinyaBila bukan kamuLalu senyummu menyadarkankuKau cinta pertama dan terakhirkuSebelumnya tak mudah bagikuTertawa sendiri di kehidupanYang kelam iniSebelumnya rasanya tak perluMembagi kisahku saat ada yang mengertiSekarang kau di sini hilang rasanyaSemua bimbang tangis kesepianBila suatu saat kau harus pergiJangan paksa aku tuk cari yang lebih baikKarena senyummu menyadarkankuKaulah cinta pertama dan terakhirkuRepeat 
",0,1,0
874,Lirik Lagu Kisah Kasih di Sekolah - Chrisye,Resah dan gelisah... Menunggu disiniDi sudut sekolah...Tempat yang kau janjikanIngin jumpa dengankuWalau mencuri waktu...Berdusta pada guru**Malu aku malu pada semut merahYang berbaris di dindingMenatapku curigaSeakan penuh tanya... Sedang apa disini ?Menanti pacar jawabkuSungguh aneh tapi nyata tak'kan terlupa...Kisah kasih di sekolah... Dengan si diaTiada masa paling indah... Masa-masa di sekolahTiada kisah paling indah... Kisah-kasih di sekolahKembali **,0,1,0
875,Lirik Lagu Cinta Sehidup Semati - Via Vallen,cintaku kepada dirimu kan ku jaga hingga akhir hidupku walau seribu rintangan menghadangkan tertahan walau sakit yang aku rasakan meskipun orang tuamu tak merestui cinta ini akan tetap memiliki berharap ku akan tetap selalu mengharap semoga suatu saat nanti kita bersatu sehidup semati walau seribu rintangan menghadangkan tertahan walau sakit yang aku rasakan meskipun orang tuamu tak merestui cinta ini akan tetap memiliki berharap ku akan tetap selalu mengharap semoga suatu saat nanti kita bersatu sehidup semati meskipun orang tuamu tak merestui cinta ini akan tetap memiliki berharap ku akan tetap selalu mengharap semoga suatu saat nanti kita bersatu sehidup semati berharap ku akan tetap selalu mengharap semoga suatu saat nanti kita bersatu sehidup semati berharap ku akan tetap selalu mengharap semoga suatu saat nanti kita bersatu sehidup semati berharap ku akan tetap selalu mengharap semoga suatu saat nanti kita bersatu sehidup semati,0,1,0
876,Lirik Lagu Galih dan Ratna - GAC,"Dua sejoli menjalin cintaCinta bersemi dari SMAGalih dan Ratna mengikat janjiJanji setia setia abadiOh Galih, oh Ratna cintamu abadiWahai, Galih, duhai RatnaTiada petaka merenggut kasihmu",0,1,0
877,Lirik Lagu Lapang Dada - Sheila on 7,Apa yang salah dengan lagu iniKenapa kembali ku mengingatmuSeperti aku bisa merasakanGetaran jantung dan langkah kakimuKe mana ini akan membawakuKau harus bisaBisa berlapang dadaKau harus bisaBisa ambil hikmahnyaKarena semuaSemua tak lagi samaWalau kau tahu dia pun merasakannyaDi jalan yan setapak kecil iniSeperti ku mendengar kau bernyanyiKau tahuKau tahuRasaku juga rasamuKau harus bisaBisa berlapang dadaKau harus bisaBisa ambil hikmahnyaKarena semuaSemua tak lagi samaWalau kau tahu dia pun merasakannyaKe mana ini akan membawakuAku takkan pernah tahuKau harus bisaBisa berlapang dadaKau harus bisaBisa ambil hikmahnyaKarena semuaSemua tak lagi samaWalau kau tahu dia pun merasakannyaMengirim cahaya untukmu,0,1,0
878,Lirik Lagu Cukup Tau - Rizky Febian,Sungguh percuma sajaKu mencintainya tapi tak dicintaiGerak tubuhnya seolah berkataTak cinta padaku dan tak suka padakuAku pun mulai berpikirKu sakit hati dan mulai ku merasaCukup tau tanam dalam diriTak usah ku dekatimu lagiKu tak mau lagi tak mau lagiBersamamu kasihCukup tau tanam dalam diriTak usah ku ganggu kamu lagiKu tak mau lagi tak mau lagi sayangGerak tubuhnya seolah berkataTak cinta padaku dan tak suka padakuAku pun mulai berpikirKu sakit hati dan mulai ku merasaCukup tau tanam dalam diriTak usah ku dekatimu lagiKu tak mau lagi tak mau lagiBersamamu kasihCukup tau tanam dalam diriTak usah ku ganggu kamu lagiKu tak mau lagi tak mau lagi sayangCukup tau tanam dalam diriTak usah ku dekatimu lagiKu tak mau lagi tak mau lagiBersamamu kasihCukup tau tanam dalam diriTak usah ku ganggu kamu lagiKu tak mau lagi tak mau lagi sayangCukup tau tanam dalam diriTak usah ku dekatimu lagiKu tak mau lagi tak mau lagiBersamamu kasihCukup tau tanam dalam diriTak usah ku ganggu kamu lagiKu tak mau lagi tak mau lagi sayang,0,1,0
879,Lirik Lagu Desember - Koes Plus,Tiada seindah masa yang laluPertama kali ku berjumpa denganmuTiada terasa saling menyintaDan ingin hidup bersamaMasa bercinta masa yang paling indahWalaupun penuh dengan penderitaanMasa bercinta masa yang paling indahWalaupun penuh dengan penderitaanTiada seindah kisah cintakuDi akhir tahun di bulan DesemberMasa yang indah dalam hidupkuYang tak dapat ku lupakan,0,1,0
880,Lirik Lagu Andaikan Kau Datang - Koes Plus,Terlalu indah di lupakanTerlalu sedih di kenangkanSetelah aku jauh berjalanDan kau ku tinggalkan*Betapa hatiku bersedihMengenang kasih dan sayangmuSetulus pesanmuKepadakuEngkau kan menungguAndaikan kau datang kembali...Jawaban apa yang kan kuberi...Adakah jalan yang kau temuiUntuk kita kembali lagi**Bersinarlah bulan purnamaSeindah serta tulus cintanyaBersinarlah terus sampai nantiLagu ini ku akhiri,0,1,0
881,Lirik Lagu Ditelan Bumi - Andra & The Backbone,"Lelah tubuhku ini, mencari-cari dirimuMembuatku seakan ingin berpalingNamun diriku, walau sesaat tak kuasa, melupakanmuKau menghilang, bagai ditelan bumiDan seakan, diriku tak berartiDan kau seolah, tak kan perduliHaruskah ku menunggu, dan terus menunggu lagiMembuatku seakan menjadi khilafNamun diriku, walau sesaat tak kuasa, menghapuskanmu kan ku seberangi samuderaKan ku selami dalamnyaWalau langit pun kan runtuhHancurkan di-ri-kuNamun diriku, walau sesaat tak kuasa, melupakanmuKau menghilangDan kau seolah, tak kan perduli",0,1,0
882,Lirik Lagu Gagal Bercinta - Armada,kau cinta pertamaku yang mampu membuatku tergila-gila jangan pernah tinggalkan ku tak bisa aku hidup tanpamu hatiku telah mati rasa untuk cinta yang lainnya kumohon janganlah kau menduaku tak ingin gagal bercinta kumohon tetaplah tuk setiaku tak ingin gagal bercinta hanya engkaulah yang aku puja untuk selama-lamanya kaulah cinta pertamaku yang mampu membuatku tergila-gila jangan pernah tinggalkan ku tak bisa aku hidup tanpamu hatiku telah mati rasa untuk cinta yang lainnya hatiku telah mati rasa untuk cinta yang lainnya kumohon janganlah kau menduaku tak ingin gagal bercinta kumohon tetaplah tuk setiaku tak ingin gagal bercinta hanya engkaulah yang aku puja dan ini bukan hanya di mulut saja hanya engkaulah yang aku puja untuk selama-lamanya,0,1,0
883,Lirik Lagu Pesta - Isyana Sarasvati,"Detak suara kudengar ada di seberang sanaKu hampiri suasana pestaRasanya rasanya ku ingin ikut berdansaTak tahan tak tahan dengar alunan musiknyaPesta di malam mingguSemua suka sukaPesta di lantai dansaSemua suka sukaPestaKau telah mengusik hasratPestaMembuat euforiaKelip lampu menambah semaraknya pestaDetak lagu semakin menggebuRasanya rasanya tak ingin berhenti berdansaTak tahan tak tahan dengar alunan musiknyaPesta di malam mingguSemua suka sukaPesta di lantai dansaSemua suka sukaPestaKau telah mengusik hasratPestaMembuat euforiaAku percaya kau merasakan hal yang samaKita bahagia semuanya suka dan terus tertawaBerpesta tak lelah berdansaPesta di malam minggu, semua suka-sukaPesta di lantai dansa, semua suka-suka
",0,1,0
884,Lirik Lagu Hampa - Ari Lasso,Kupejamkan mata iniMencoba tuk melupakanSegala kenangan indahTentang dirimuÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦Tentang mimpikuSemakin aku mencobaBayangmu semakin nyataMerasuk hingga ke jiwaTuhan tolonglahÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦Diriku Entah dimanaÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦Dirimu beradaHampa terasa hidupku tanpa dirimuApakah disanaÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ selalu rindukan akuSeperti diriku yang selalu merindukanmuSelalu merindukanmuTak bisa aku ingkariEngkaulah satu-satunyaYang bisa membuat jiwakuYang pernah matiÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦Menjadi berartiNamun kini kau menghilangBagaikan ditelan bumiTak pernahkah kau sadariArti cintamuÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦Untukku,0,1,0
885,Lirik Lagu Hanya Ingin Kau Tahu - Republik,"Ku tÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢lah miliki,rasa indahnya perihku,rasa hancurnya harapku,kau lepas cintakuYang seakan abadiSekalipun kau mengertiSekalipun kau pahamiKu pikir ku salah mengertimu Ho~o aku,hanya ingin kau tahu,besarnya cintaku,tingginya hayalku bersamamuTuk lalui,waktu yang tersisa kini,di setiap hariku,di sisa akhir nafas hidupkuOo..ho..oo.ho...Walaupun semua,hanya ada dalam mimpiku,hanya ada dalam anganku,ku lewati ituYang seakan abadiSekali pun kau mengertiSekali pun kau pahamiKupikir ku salah mengertimu",0,1,0
886,Lirik Lagu Hanya Jadi Sahabatmu - Vidi Aldiano,"Kau katakan rindukan aku, sesungguhnya juga akuNamun masih sadar dan tak pernah tahuApa yang kau inginkan dengan semua iniKau bilang ku cintamu, aku juga sayangmuNamun yang aku tahu masih saja ada dirinyaKu selalu cemburu dan tak bisa tuk selalu beginiAku tak pernah mau hanya jadi sahabatmuDan aku makin bingungSaat ku kan pergi kau menahanku(Kau bilang ku cintamu, aku juga sayangmu)Namun yang aku tahu masih saja ada dirinyaKu selalu cemburu dan tak bisa tuk selalu beginiAku tak pernah mau hanya jadi sahabatmuKau bilang ku cintamu, aku juga sayangmuNamun yang aku tahu masih saja ada dirinyaKu selalu cemburu dan tak bisa tuk selalu beginiAku tak pernah mau hanya jadi sahabatmuAku tak pernah mau hanya jadi sahabatmu
",0,1,0
887,Lirik Lagu Hari Bersamanya - Sheila on Seven,Hari telah tergantiTak bisa ku hindariTibalah saat ini bertemu dengannyaJantungku berdegup cepatKaki bergetar hebatAkankah aku ulangi merusak harinya Mohon TuhanUntuk kali ini sajaBeri aku kekuatan tuk menatap matanya Mohon TuhanUntuk kali ini sajaLancarkanlah harikuHariku bersamanyaHariku bersamanyaKau tahu betapa akuLemah dihadapannyaKau tahu berapa lamaAku mendambakannya Tuhan tolonglah (beri kesempatan)Tuhan tolonglah (beri kesempatan) Hariku bersamanyaHari bersamanyaHari bersamanyaHari bersamanyaHari bersamanyaHari bersamanyaHari bersamanyaTuhan tolonglahHari bersamanyaTuhan tolonglahHari bersamanya,0,1,0
888,Lirik Lagu Jalan Kita Masih Panjang - Dewa 19,Di persimpangan Menatap berduaOmbak yang coba pecahkanKarang cinta kitaPalingkan rasa Silaunya duniaHati kecil coba nyanyikanSuara kedamaianBahagia sejati... Jalan kita masih panjangMasih ada waktu tersisaCoba kuatkan dirimuJangan berhenti disiniBeri satu kesempatanCinta suci berbicaraWaktu 'kan mengilhamiKedewasaan hatimuResapi jejakku Ikuti langkahkuTegar meski harus merangkakRingankan bebanmuBantu kamu melangkah Di persimpangan hatiku hatimuSingkirkan duri yang adaSatukan dalam hatiKita jalani semua berdua,0,1,0
889,Lirik Lagu Kamu - Killing Me Inside,Ku berjalan hingga bosanYang aku rasakanKali ini ku temukanArtinya hadirmu Kamu KamuSejukkan hatikuKamu KamuBintang di hatikuDan kamu disiniSaat dia telah pergiTak sanggup ku sendiriTanpamu di sisikuKu akui ku terlahirUntuk bersamamuTakkan bisa ku berdiriTanpamu disini Kamu KamuSejukkan hatikuKamu KamuBintang di hatikuDan kamu disiniSaat dia telah pergiTak sanggup ku sendiriTanpamu di sisiku Kamu KamuSejukkan hatikuKamu KamuBintang di hatikuKamu KamuSejukkan hatikuKamu KamuBintang di hatikuKamu KamuSejukkan hatikuKamu KamuBintang di hatiku,0,1,0
890,Lirik Lagu Kamu Adalah - Kotak,"Siapa yang tahu takdir TuhanYang membawaku padamuKisah cintaku menakjubkanBahagianya ku merasaKamu adalah penyeimbangkuYang menahanku dari terjatuhDan kamulah inspirasikuMemberi semangat di hidupkuBanyaknya aku mengalamiSaat yang indah denganmuKisah cintaku menakjubkanBahagianya ku merasaKamu adalah penyeimbangkuYang menahanku dari terjatuhDan kamulah inspirasikuMemberi semangat di hidupku, semangat di hidupkuSiapa yang tahu takdir Tuhan yang membawakuKamu adalah penyeimbangku yang menahanku dari terjatuhDan kamulah inspirasiku, memberi semangat di hidupkuSemangat di hidupku, penyeimbangku, kamulah semangat di hidupku",0,1,0
891,Lirik Lagu Kamu Yang Ku Tunggu (Feat. Afgan) - Ros,"telah ku temukan yang aku impikan kamu yang sempurna segala kekurangan semua kelemahan kau jadikan cinta tanpamu ku tak bisa berjalan mencari cinta sejati tak ku temukan darimu aku bisa merasakan kesungguhan hati cinta yang sejati kamu dikirim Tuhan untuk melengkapiku tuk jaga hatiku kamu hasrat terindah untuk cintaku takkan cemas ku percaya kamu karena kau jaga tulus cintamu ternyata kamu yang ku tunggu segala kekurangan semua kelemahan kau jadikan cinta tanpamu ku tak bisa berjalan mencari cinta sejati tak ku temukan darimu aku bisa merasakan kesungguhan hati cinta yang sejati kamu dikirim Tuhan untuk melengkapiku tuk jaga hatiku kamu hasrat terindah untuk cintaku takkan cemas, ku percaya kamu karena kau jaga tulus cintamu ternyata (ternyata ooh) ternyata (oh ternyata) ternyata kamu yang ku tunggu",0,1,0
892,Lirik Lagu Kapan-Kapan - Koes Plus,"Kapan-kapanKita berjumpa lagiKapan-kapanKita bersama lagiMungkin lusa atau di lain hariKapan-kapanKita pergi bersamaKapan-kapanKita bersenda gurauMungkin lusa atau di lain hari Bila dikau pergiÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ hatiku tinggal disiniBila dikau datangÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ harapanmu kan impianÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦ ohKapan-kapanKita berjumpa lagiKapan-kapanKita bersama lagiMungkin lusa atau di lain hariMungkin lusa atau di lain hari
",0,1,0
893,Lirik Lagu Kasih Dengarkanlah - Republik,Kasihku dengarkanlahIngin ku bicara tentang apa arti cintaYang telah kita rasaCinta bukanlah sekedarPengorbanan semataTapi cinta punya rasaYang mengalahkan segalanya Biar ku ungkapkan cintaWalau cinta itu hampaHanya satu ku buktikan semuaO..o.. sayangkuAbadi semua rasa tulus di hatikuTak temani malam pekat berikan ku cahaya Kau beri kau rasa semua kan nyata,0,1,0
894,Lirik Lagu Karena Ku Cinta Kau (Ost Bayu Cinta Luna) - Bunga Citra Lestari,Jika ada yang bilang ku lupa kauJangan kau dengarJika ada yang bilang ku tak setiaJangan kau dengarBanyak cinta yang datang mendekatKu menolakSemua itu karena ku cinta kauJika ada yang bilang ku tak baikJangan kau dengarJika ada yang bilang ku berubahJangan kau dengarBanyak cinta yang datang mendekatKu menolakSemua itu karena ku cinta kauSaat kau ingat aku ku ingat kauSaat kau rindu aku juga rasaKu tahu kau s'lalu ingin dengankuKu lakukan yang terbaikYang bisa ku lakukanTuhan yang tahu ku cinta kauJika kau tak percaya padakuSakitnya akuJika lebih dengar merekaSedih hatikuBanyak cinta yang datang mendekatKu menolakSemua itu karena ku cinta kau.. kau..Saat kau ingat aku ku ingat kauSaat kau rindu aku juga rasaKu tahu kau s'lalu ingin dengankuKu lakukan yang terbaikYang bisa ku lakukanTuhan yang tahu ku cinta kauSaat kau ingat aku ku ingat kauSaat kau rindu aku juga rasaKu tahu kau slalu ingin dengankuKau tahu ku juga ingin denganmuKu tahu kau s'lalu ingin dengankuKu lakukan yang terbaikYang bisa ku lakukanTuhan yang tahu ku cinta kau,0,1,0
895,Lirik Lagu Kau - Ari Lasso,"Kau Hanya Rasa Yang TertundaMenunggu Seribu TahunDi Dalam SunyikuDan Tiada Kata BerpisahWalau Wangimu KiniTiada Kuasa Ku Renggut Di Hati Tertulis Sejuta KisahTentang Dirimu Dan PenantiankuBiarlah Kini Terlukis Dalam JiwakuHarum Nafas Kasihmu SunguhKau Pesona Dalam HidupkuTelah Mengisi Detik Demi Detik TerindahKu Relakan Kau BersamanyaTeriring Senyum Kau Kan Tetap MencintaikuRepeat
",0,1,0
896,Lirik Lagu Kembali - Koes Plus,"Telah lama...telah lama...kau kutungguBersamamu...bersamamuKu selaluKu tak mau...ku tak mauHanya mimpi...ha...haHari ini...hari iniKau kembaliTelah lama...telah lama...kau kutungguBersamamu...bersamamuKu selaluku tak mau...ku tak mauHanya mimpi...ha...haHari ini...hari iniKau kembaliah...oh...kembali...kembali kita bersama-sama lagiKembali kita bersama-sama lagiSampai akhir waktu nanti...oh...oh...oh...kembali...kembali kita bersama-sama lagiKembali kita bersama-sama lagiSampai akhir waktu nanti...oh...
",0,1,0
897,Lirik Lagu Cinta Pertama - Bunga Citra Lestari,"Sunny, SunnyÃ¢â‚¬Â¦Jantungku berdebar tiap ku ingat dirimuSunny, SunnyÃ¢â‚¬Â¦Mengapa ada yang kurang saat kau tak adaSunny, SunnyÃ¢â‚¬Â¦Melihatmu menyentuhmu itu yang ku mau[Pre Chorus:]Kau tak sempat, tanyakan akuCintakah aku, padamuÃ¢â‚¬Â¦[Chorus:]Tiap kali,aku berlutut,aku berdoasuatu saat,kau bisa cinta padakuTiap kali,aku memanggil,di dalam hati,mana Sunny,mana Sunny ku?mana Sunny ku?Sunny, SunnyÃ¢â‚¬Â¦Apa kabarmu, kabarku baik-baik sajaSunny, SunnyÃ¢â‚¬Â¦Begitu banyak cerita tak habis tentangmuSunny, SunnyÃ¢â‚¬Â¦Salamku untukmu dari hati yang terdalam[Pre Chorus][Chorus] ~Tiap kali,aku memanggil,di dalam hati,mana Sunny,mana Sunny ku?Sunny kuÃ¢â‚¬Â¦",0,1,0
898,Lirik Lagu Kesempurnaan Cinta - Rizky Febian,Kau dan Aku tercipta oleh waktuHanya untuk saling mencintaiMungkin Kita ditakdirkan bersama rajut kasih jalin cintaBerada dipelukanmu mengajarkanku apa artinya kenyamanan Kesempurnaan cintaBerdua bersamamu mengajarkanku apa artinya kenyamanan Kesempurnaan cintaKau dan Aku tercipta oleh waktuHanya untuk saling mencintaiMungkin Kita ditakdirkan bersama merajut kasih menjalin cintaBerada dipelukanmu mengajarkanku apa artinya kenyamanan Kesempurnaan cintaBerdua bersamamu mengajarkanku apa artinya kenyamanan Kesempurnaan cintaTak pernah terbayangkan olehkuBila kau tinggalkan akuHancurlah hatiku musnah harapanku sayangBerada dipelukanmu mengajarkanku apa artinya kenyamanan Kesempurnaan cintaBerdua bersamamu mengajarkanku apa artinya kenyamanan Kesempurnaan cinta,0,1,0
899,Lirik Lagu Ku Dengannya Kau Dengan Dia - Afgansyah,Awalnya ku tak bermaksud apapunSaat ku kenal dirimuKita hanya saling bercerita tentangKu dengannya kau dengan diaMengapa Tuhan pertemukanKita yang tak mungkin menyatuAku yang telah terikat janjiEngkau pun begituKu coba lawan aturan yang adaTuk terus bersamamuSemakin ku tenggelam dalam keadaanSemakin ku menginginkanmu lebihMengapa Tuhan pertemukanKita yang tak mungkin menyatuAku yang telah terikat janjiEngkau pun begituMengapa Tuhan pertemukanKita yang tak mungkin menyatuAku yang telah terikat janjiEngkau pun begituKu tahu kau bukan untukkuMustahil ku hidup denganmuSatu hal yang harus kau tauKu mencintaimuKu mencintaimu,0,1,0
900,Lirik Lagu Ku Ingin Setia - Armada Band,"Aku tak mampu menyakitimuAku tak sanggup untuk menduakanmuAku tak mampu menyakitimuAku tak sanggup untuk menduakanmuKu tak mungkin mencintaimuKarena hatiku telah dimiliki diaKau tak mungkin memilikiku sepenuh hatiAku hanya ingin setiaAku hargai ketulusanmuUntuk cintamu tapi ku milik dia Ku tak mungkin mencintaimuKarena hatiku telah dimiliki diaKau tak mungkin memilikiku sepenuh hatiAku hanya ingin setiaKu tak mungkin mencintaimuKarena hatiku telah dimiliki diaKau tak mungkin memilikiku sepenuh hatiAku hanya ingin setiaAku hanya ingin setia
",0,1,0
